sample_id,task,A,B,T,observed_tau_n,complete_pair,match_n,matching_taus,earliest_r2_match,latest_r2_match,r2_match_span,observed_contiguous_max_n,r2_match_segment_n,score_by_tau_null_means_unobserved
ruler_vt_16k:0317,ruler_vt_16k,L12,L6,15,14,True,0,[],,,,0,0,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
ruler_vt_16k:0317,ruler_vt_16k,L12,L18,15,14,True,0,[],,,,0,0,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
ruler_vt_16k:0317,ruler_vt_16k,L12,L24,15,14,True,0,[],,,,0,0,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
ruler_vt_16k:0317,ruler_vt_16k,L12,ALL,15,14,True,0,[],,,,0,0,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
ruler_vt_16k:0317,ruler_vt_16k,L18,OFF,15,14,True,0,[],,,,0,0,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
ruler_vt_16k:0317,ruler_vt_16k,L18,L0,15,14,True,0,[],,,,0,0,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
ruler_vt_16k:0317,ruler_vt_16k,L18,L6,15,14,True,0,[],,,,0,0,"[0.6, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
ruler_vt_16k:0317,ruler_vt_16k,L18,L12,15,14,True,0,[],,,,0,0,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
ruler_vt_16k:0317,ruler_vt_16k,L18,L24,15,14,True,0,[],,,,0,0,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
ruler_vt_16k:0317,ruler_vt_16k,L18,ALL,15,14,True,0,[],,,,0,0,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
ruler_vt_16k:0317,ruler_vt_16k,L24,OFF,15,14,True,0,[],,,,0,0,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
ruler_vt_16k:0317,ruler_vt_16k,L24,L0,15,14,True,0,[],,,,0,0,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
ruler_vt_16k:0317,ruler_vt_16k,L24,L6,15,14,True,0,[],,,,0,0,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
ruler_vt_16k:0317,ruler_vt_16k,L24,L12,15,14,True,0,[],,,,0,0,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
ruler_vt_16k:0317,ruler_vt_16k,L24,L18,15,14,True,0,[],,,,0,0,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
ruler_vt_16k:0317,ruler_vt_16k,L24,ALL,15,14,True,0,[],,,,0,0,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
ruler_vt_16k:0317,ruler_vt_16k,ALL,OFF,15,14,True,0,[],,,,0,0,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
ruler_vt_16k:0317,ruler_vt_16k,ALL,L0,15,14,True,0,[],,,,0,0,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
ruler_vt_16k:0317,ruler_vt_16k,ALL,L6,15,14,True,0,[],,,,0,0,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
ruler_vt_16k:0317,ruler_vt_16k,ALL,L12,15,14,True,0,[],,,,0,0,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
ruler_vt_16k:0317,ruler_vt_16k,ALL,L18,15,14,True,0,[],,,,0,0,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
ruler_vt_16k:0317,ruler_vt_16k,ALL,L24,15,14,True,0,[],,,,0,0,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
ruler_vt_16k:0322,ruler_vt_16k,OFF,L0,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.4, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
ruler_vt_16k:0322,ruler_vt_16k,OFF,L6,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.4, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
ruler_vt_16k:0322,ruler_vt_16k,OFF,L12,15,14,True,0,[],,,,0,0,"[0.4, 0.4, 0.8, 0.4, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.4]"
ruler_vt_16k:0322,ruler_vt_16k,OFF,L18,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.4]"
ruler_vt_16k:0322,ruler_vt_16k,OFF,L24,15,14,True,0,[],,,,0,0,"[0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.8, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4]"
ruler_vt_16k:0322,ruler_vt_16k,OFF,ALL,15,14,True,0,[],,,,0,0,"[0.4, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.4, 0.8, 0.8, 0.8]"
ruler_vt_16k:0322,ruler_vt_16k,L0,OFF,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
ruler_vt_16k:0322,ruler_vt_16k,L0,L6,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
ruler_vt_16k:0322,ruler_vt_16k,L0,L12,15,14,True,0,[],,,,0,0,"[0.4, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
ruler_vt_16k:0322,ruler_vt_16k,L0,L18,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
ruler_vt_16k:0322,ruler_vt_16k,L0,L24,15,14,True,0,[],,,,0,0,"[0.4, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
ruler_vt_16k:0322,ruler_vt_16k,L0,ALL,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
ruler_vt_16k:0322,ruler_vt_16k,L6,OFF,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.4, 0.8, 0.8, 0.4, 0.8, 0.4, 0.8, 0.8, 0.8, 0.8, 0.4, 0.4]"
ruler_vt_16k:0322,ruler_vt_16k,L6,L0,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.4, 0.8, 0.8, 0.8, 0.8, 0.4, 0.8]"
ruler_vt_16k:0322,ruler_vt_16k,L6,L12,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.4, 0.4, 0.8, 0.4, 0.4, 0.8, 0.4, 0.4, 0.4]"
ruler_vt_16k:0322,ruler_vt_16k,L6,L18,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.4, 0.8, 0.4, 0.8, 0.4, 0.8, 0.8, 0.4, 0.4]"
ruler_vt_16k:0322,ruler_vt_16k,L6,L24,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.4, 0.8, 0.8, 0.8, 0.4, 0.8, 0.8, 0.8, 0.8, 0.8, 0.4]"
ruler_vt_16k:0322,ruler_vt_16k,L6,ALL,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.4, 0.8, 0.8, 0.8, 0.8, 0.4]"
ruler_vt_16k:0322,ruler_vt_16k,L12,OFF,15,14,True,0,[],,,,0,0,"[0.4, 0.8, 0.8, 0.8, 0.4, 0.8, 0.8, 0.8, 0.8, 0.4, 0.8, 0.4, 0.4, 0.4]"
ruler_vt_16k:0322,ruler_vt_16k,L12,L0,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
ruler_vt_16k:0322,ruler_vt_16k,L12,L6,15,14,True,0,[],,,,0,0,"[0.4, 0.4, 0.8, 0.4, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
ruler_vt_16k:0322,ruler_vt_16k,L12,L18,15,14,True,0,[],,,,0,0,"[0.4, 0.8, 0.8, 0.8, 0.8, 0.4, 0.8, 0.8, 0.8, 0.4, 0.8, 0.4, 0.4, 0.8]"
ruler_vt_16k:0322,ruler_vt_16k,L12,L24,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.4, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.4]"
ruler_vt_16k:0322,ruler_vt_16k,L12,ALL,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.4, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
ruler_vt_16k:0322,ruler_vt_16k,L18,OFF,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.4]"
ruler_vt_16k:0322,ruler_vt_16k,L18,L0,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.4, 0.8, 0.4, 0.8, 0.8, 0.8]"
ruler_vt_16k:0322,ruler_vt_16k,L18,L6,15,14,True,0,[],,,,0,0,"[0.4, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.4, 0.8]"
ruler_vt_16k:0322,ruler_vt_16k,L18,L12,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.4, 0.8, 0.4, 0.4, 0.8, 0.8, 0.8, 0.8, 0.4]"
ruler_vt_16k:0322,ruler_vt_16k,L18,L24,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.4]"
ruler_vt_16k:0322,ruler_vt_16k,L18,ALL,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.4, 0.4, 0.8, 0.8, 0.8]"
ruler_vt_16k:0322,ruler_vt_16k,L24,OFF,15,14,True,0,[],,,,0,0,"[0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4]"
ruler_vt_16k:0322,ruler_vt_16k,L24,L0,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.4, 0.8, 0.4, 0.8, 0.4, 0.8]"
ruler_vt_16k:0322,ruler_vt_16k,L24,L6,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
ruler_vt_16k:0322,ruler_vt_16k,L24,L12,15,14,True,0,[],,,,0,0,"[0.4, 0.4, 0.8, 0.4, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.4, 0.8, 0.4]"
ruler_vt_16k:0322,ruler_vt_16k,L24,L18,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.4]"
ruler_vt_16k:0322,ruler_vt_16k,L24,ALL,15,14,True,0,[],,,,0,0,"[0.4, 0.8, 0.4, 0.8, 0.8, 0.8, 0.8, 0.4, 0.4, 0.8, 0.4, 0.8, 0.8, 0.8]"
ruler_vt_16k:0322,ruler_vt_16k,ALL,OFF,15,14,True,1,[1],1,1,0,1,1,"[1.0, 0.8, 0.8, 0.8, 0.4, 0.8, 0.8, 0.8, 0.8, 0.8, 0.4, 0.8, 0.8, 0.8]"
ruler_vt_16k:0322,ruler_vt_16k,ALL,L0,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.4, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
ruler_vt_16k:0322,ruler_vt_16k,ALL,L6,15,14,True,1,[11],11,11,0,1,1,"[0.8, 0.4, 0.8, 0.8, 0.4, 0.8, 0.8, 0.8, 0.8, 0.8, 1.0, 0.8, 0.8, 0.8]"
ruler_vt_16k:0322,ruler_vt_16k,ALL,L12,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.4, 0.8, 0.8, 0.4, 0.4, 0.4, 0.8, 0.8, 0.8, 0.8, 0.8]"
ruler_vt_16k:0322,ruler_vt_16k,ALL,L18,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.4, 0.4, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
ruler_vt_16k:0322,ruler_vt_16k,ALL,L24,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.4, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
ruler_vt_16k:0323,ruler_vt_16k,OFF,L0,15,14,True,0,[],,,,0,0,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.4, 0.6, 0.6, 0.4, 0.6, 0.6, 0.6, 0.6]"
ruler_vt_16k:0323,ruler_vt_16k,OFF,L6,15,14,True,0,[],,,,0,0,"[0.4, 0.6, 0.4, 0.6, 0.6, 0.6, 0.6, 0.4, 0.4, 0.6, 0.4, 0.6, 0.4, 0.4]"
ruler_vt_16k:0323,ruler_vt_16k,OFF,L12,15,14,True,0,[],,,,0,0,"[0.6, 0.6, 0.4, 0.6, 0.6, 0.4, 0.6, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]"
ruler_vt_16k:0323,ruler_vt_16k,OFF,L18,15,14,True,0,[],,,,0,0,"[0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 0.4]"
ruler_vt_16k:0323,ruler_vt_16k,OFF,L24,15,14,True,0,[],,,,0,0,"[0.6, 0.6, 0.4, 0.6, 0.4, 0.6, 0.4, 0.4, 0.6, 0.4, 0.6, 0.4, 0.4, 0.6]"
ruler_vt_16k:0323,ruler_vt_16k,OFF,ALL,15,14,True,0,[],,,,0,0,"[0.6, 0.6, 0.4, 0.6, 0.6, 0.6, 0.6, 0.4, 0.6, 0.6, 0.4, 0.6, 0.6, 0.4]"
ruler_vt_16k:0323,ruler_vt_16k,L0,OFF,15,14,True,0,[],,,,0,0,"[0.6, 0.6, 0.6, 0.6, 0.4, 0.6, 0.4, 0.4, 0.6, 0.4, 0.4, 0.4, 0.4, 0.4]"
ruler_vt_16k:0323,ruler_vt_16k,L0,L6,15,14,True,0,[],,,,0,0,"[0.4, 0.4, 0.6, 0.4, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.4, 0.6, 0.6, 0.6]"
ruler_vt_16k:0323,ruler_vt_16k,L0,L12,15,14,True,0,[],,,,0,0,"[0.6, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.4, 0.6, 0.4, 0.4, 0.6]"
ruler_vt_16k:0323,ruler_vt_16k,L0,L18,15,14,True,0,[],,,,0,0,"[0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.4, 0.6, 0.6, 0.4, 0.6, 0.6, 0.6, 0.6]"
ruler_vt_16k:0323,ruler_vt_16k,L0,L24,15,14,True,0,[],,,,0,0,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.4, 0.4, 0.6, 0.4, 0.4, 0.4, 0.4, 0.4]"
ruler_vt_16k:0323,ruler_vt_16k,L0,ALL,15,14,True,0,[],,,,0,0,"[0.6, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]"
ruler_vt_16k:0323,ruler_vt_16k,L6,OFF,15,14,True,0,[],,,,0,0,"[0.6, 0.4, 0.6, 0.4, 0.4, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.4, 0.4]"
ruler_vt_16k:0323,ruler_vt_16k,L6,L0,15,14,True,0,[],,,,0,0,"[0.6, 0.6, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.4, 0.4]"
ruler_vt_16k:0323,ruler_vt_16k,L6,L12,15,14,True,0,[],,,,0,0,"[0.6, 0.6, 0.4, 0.6, 0.4, 0.6, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.4, 0.4]"
ruler_vt_16k:0323,ruler_vt_16k,L6,L18,15,14,True,0,[],,,,0,0,"[0.6, 0.6, 0.6, 0.4, 0.4, 0.6, 0.4, 0.6, 0.6, 0.6, 0.4, 0.6, 0.4, 0.6]"
ruler_vt_16k:0323,ruler_vt_16k,L6,L24,15,14,True,0,[],,,,0,0,"[0.6, 0.6, 0.6, 0.4, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.4, 0.4]"
ruler_vt_16k:0323,ruler_vt_16k,L6,ALL,15,14,True,0,[],,,,0,0,"[0.6, 0.6, 0.4, 0.6, 0.6, 0.6, 0.6, 0.4, 0.6, 0.6, 0.4, 0.4, 0.6, 0.6]"
ruler_vt_16k:0323,ruler_vt_16k,L12,OFF,15,14,True,0,[],,,,0,0,"[0.6, 0.4, 0.6, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]"
ruler_vt_16k:0323,ruler_vt_16k,L12,L0,15,14,True,0,[],,,,0,0,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]"
ruler_vt_16k:0323,ruler_vt_16k,L12,L6,15,14,True,0,[],,,,0,0,"[0.4, 0.4, 0.6, 0.6, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.4, 0.6, 0.6]"
ruler_vt_16k:0323,ruler_vt_16k,L12,L18,15,14,True,0,[],,,,0,0,"[0.6, 0.6, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.4, 0.6]"
ruler_vt_16k:0323,ruler_vt_16k,L12,L24,15,14,True,0,[],,,,0,0,"[0.6, 0.6, 0.6, 0.4, 0.6, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]"
ruler_vt_16k:0323,ruler_vt_16k,L12,ALL,15,14,True,0,[],,,,0,0,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.4, 0.6, 0.6, 0.6, 0.6, 0.4, 0.6, 0.6, 0.6]"
ruler_vt_16k:0323,ruler_vt_16k,L18,OFF,15,14,True,0,[],,,,0,0,"[0.4, 0.4, 0.4, 0.6, 0.6, 0.6, 0.4, 0.4, 0.6, 0.4, 0.4, 0.4, 0.4, 0.4]"
ruler_vt_16k:0323,ruler_vt_16k,L18,L0,15,14,True,0,[],,,,0,0,"[0.6, 0.6, 0.6, 0.6, 0.4, 0.6, 0.4, 0.4, 0.6, 0.4, 0.4, 0.4, 0.4, 0.4]"
ruler_vt_16k:0323,ruler_vt_16k,L18,L6,15,14,True,0,[],,,,0,0,"[0.4, 0.6, 0.6, 0.4, 0.6, 0.4, 0.6, 0.6, 0.6, 0.6, 0.4, 0.4, 0.6, 0.6]"
ruler_vt_16k:0323,ruler_vt_16k,L18,L12,15,14,True,0,[],,,,0,0,"[0.6, 0.6, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.4, 0.4]"
ruler_vt_16k:0323,ruler_vt_16k,L18,L24,15,14,True,0,[],,,,0,0,"[0.4, 0.6, 0.4, 0.6, 0.6, 0.6, 0.4, 0.4, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4]"
ruler_vt_16k:0323,ruler_vt_16k,L18,ALL,15,14,True,0,[],,,,0,0,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.4, 0.6, 0.6, 0.6, 0.6]"
ruler_vt_16k:0323,ruler_vt_16k,L24,OFF,15,14,True,0,[],,,,0,0,"[0.4, 0.6, 0.4, 0.4, 0.6, 0.4, 0.4, 0.6, 0.4, 0.6, 0.6, 0.6, 0.6, 0.4]"
ruler_vt_16k:0323,ruler_vt_16k,L24,L0,15,14,True,0,[],,,,0,0,"[0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.4, 0.4, 0.4, 0.4, 0.6, 0.6, 0.6, 0.4]"
ruler_vt_16k:0323,ruler_vt_16k,L24,L6,15,14,True,0,[],,,,0,0,"[0.4, 0.6, 0.4, 0.6, 0.4, 0.6, 0.6, 0.4, 0.4, 0.6, 0.4, 0.4, 0.4, 0.4]"
ruler_vt_16k:0323,ruler_vt_16k,L24,L12,15,14,True,0,[],,,,0,0,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.4, 0.6, 0.6, 0.6, 0.6, 0.4, 0.4, 0.6, 0.4]"
ruler_vt_16k:0323,ruler_vt_16k,L24,L18,15,14,True,0,[],,,,0,0,"[0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 0.4, 0.4, 0.4]"
ruler_vt_16k:0323,ruler_vt_16k,L24,ALL,15,14,True,0,[],,,,0,0,"[0.6, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.4, 0.6, 0.6, 0.6]"
ruler_vt_16k:0323,ruler_vt_16k,ALL,OFF,15,14,True,0,[],,,,0,0,"[0.4, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]"
ruler_vt_16k:0323,ruler_vt_16k,ALL,L0,15,14,True,0,[],,,,0,0,"[0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]"
ruler_vt_16k:0323,ruler_vt_16k,ALL,L6,15,14,True,0,[],,,,0,0,"[0.4, 0.6, 0.6, 0.6, 0.6, 0.4, 0.6, 0.6, 0.4, 0.4, 0.6, 0.6, 0.6, 0.6]"
ruler_vt_16k:0323,ruler_vt_16k,ALL,L12,15,14,True,0,[],,,,0,0,"[0.6, 0.6, 0.6, 0.6, 0.4, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.4]"
ruler_vt_16k:0323,ruler_vt_16k,ALL,L18,15,14,True,0,[],,,,0,0,"[0.6, 0.6, 0.4, 0.4, 0.6, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]"
ruler_vt_16k:0323,ruler_vt_16k,ALL,L24,15,14,True,0,[],,,,0,0,"[0.6, 0.6, 0.6, 0.4, 0.6, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]"
ruler_vt_16k:0333,ruler_vt_16k,OFF,L0,15,14,True,1,[2],2,2,0,1,1,"[0.8, 1.0, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
ruler_vt_16k:0333,ruler_vt_16k,OFF,L6,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
ruler_vt_16k:0333,ruler_vt_16k,OFF,L12,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
ruler_vt_16k:0333,ruler_vt_16k,OFF,L18,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
ruler_vt_16k:0333,ruler_vt_16k,OFF,L24,15,14,True,0,[],,,,0,0,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
ruler_vt_16k:0333,ruler_vt_16k,OFF,ALL,15,14,True,2,"[2, 10]",2,10,8,1,2,"[0.8, 1.0, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 1.0, 0.8, 0.8, 0.8, 0.8]"
ruler_vt_16k:0333,ruler_vt_16k,L0,OFF,15,14,True,2,"[5, 6]",5,6,1,2,1,"[0.8, 0.8, 0.8, 0.8, 1.0, 1.0, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
ruler_vt_16k:0333,ruler_vt_16k,L0,L6,15,14,True,4,"[5, 6, 8, 10]",5,10,5,2,3,"[0.8, 0.8, 0.8, 0.8, 1.0, 1.0, 0.8, 1.0, 0.8, 1.0, 0.8, 0.8, 0.8, 0.8]"
ruler_vt_16k:0333,ruler_vt_16k,L0,L12,15,14,True,2,"[5, 6]",5,6,1,2,1,"[0.8, 0.8, 0.8, 0.8, 1.0, 1.0, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
